cisp;mes;ano;pop
34;7;2017;441567,27
35;7;2017;559221,91
36;7;2017;321821,54
37;7;2017;219294,50
38;7;2017;215377,48
39;7;2017;181966,54
40;7;2017;115108,09
41;7;2017;136718,17
42;7;2017;133329,00
43;7;2017;181679,76
44;7;2017;122365,00
45;7;2017;71328,95
48;7;2017;84416,00
50;7;2017;122369,00
51;7;2017;50447,00
52;7;2017;179183,52
53;7;2017;171280,00
54;7;2017;495783,00
55;7;2017;145386,00
56;7;2017;266633,11
57;7;2017;158329,00
58;7;2017;352830,37
59;7;2017;367966,19
60;7;2017;295612,61
61;7;2017;63039,31
62;7;2017;164378,89
63;7;2017;101237,00
64;7;2017;460461,00
65;7;2017;90817,13
66;7;2017;146602,87
67;7;2017;57921,00
70;7;2017;32970,00
71;7;2017;232394,00
72;7;2017;362383,69
73;7;2017;175346,10
74;7;2017;229272,83
75;7;2017;282823,37
76;7;2017;78194,69
77;7;2017;148274,56
78;7;2017;128892,50
79;7;2017;74554,18
81;7;2017;69112,07
82;7;2017;153008,00
88;7;2017;97460,00
89;7;2017;126923,00
90;7;2017;179451,00
91;7;2017;74237,00
92;7;2017;8984,00
93;7;2017;265201,00
94;7;2017;28222,00
95;7;2017;35768,00
96;7;2017;51862,00
97;7;2017;18123,00
98;7;2017;13576,00
99;7;2017;30703,00
100;7;2017;32614,00
101;7;2017;24282,00
104;7;2017;21114,00
105;7;2017;253732,85
106;7;2017;44502,15
107;7;2017;42922,00
108;7;2017;99881,00
109;7;2017;17765,00
110;7;2017;176060,00
111;7;2017;15191,00
112;7;2017;18264,00
118;7;2017;126742,00
119;7;2017;58272,00
120;7;2017;21253,00
121;7;2017;41999,00
122;7;2017;22461,00
123;7;2017;244139,00
124;7;2017;85175,00
125;7;2017;99906,00
126;7;2017;216030,00
127;7;2017;32260,00
128;7;2017;141117,00
129;7;2017;26936,00
130;7;2017;39103,00
132;7;2017;29304,00
134;7;2017;310675,69
135;7;2017;22694,00
136;7;2017;52604,00
137;7;2017;26551,00
138;7;2017;7217,00
139;7;2017;18248,00
140;7;2017;25557,00
141;7;2017;37689,00
142;7;2017;15124,00
143;7;2017;106950,00
144;7;2017;36068,00
145;7;2017;35174,00
146;7;2017;179612,31
147;7;2017;41191,00
148;7;2017;27242,00
151;7;2017;185381,00
152;7;2017;11169,00
153;7;2017;19697,00
154;7;2017;26684,00
155;7;2017;9094,00
156;7;2017;10172,00
157;7;2017;10352,00
158;7;2017;26566,00
159;7;2017;57048,00
165;7;2017;42415,00
166;7;2017;194619,00
167;7;2017;41454,00
168;7;2017;17988,00
1;8;2017;1691,26
4;8;2017;32605,87
5;8;2017;39026,88
6;8;2017;83479,77
7;8;2017;42312,67
9;8;2017;141117,72
10;8;2017;106733,89
11;8;2017;71705,95
12;8;2017;94832,41
13;8;2017;71820,14
14;8;2017;91795,32
15;8;2017;81663,28
16;8;2017;181091,75
17;8;2017;83024,90
18;8;2017;70013,29
19;8;2017;144068,62
20;8;2017;169612,56
21;8;2017;275269,14
22;8;2017;176405,14
23;8;2017;74561,99
24;8;2017;109633,56
25;8;2017;134346,82
26;8;2017;131838,54
27;8;2017;196408,21
28;8;2017;110598,23
29;8;2017;184804,36
30;8;2017;131954,48
31;8;2017;163682,21
32;8;2017;381547,09
33;8;2017;251239,64
34;8;2017;442537,89
35;8;2017;560451,15
36;8;2017;322528,94
37;8;2017;219776,53
38;8;2017;215850,91
39;8;2017;182366,53
40;8;2017;115361,11
41;8;2017;137018,69
42;8;2017;133622,07
43;8;2017;182079,11
44;8;2017;122633,97
45;8;2017;71485,74
48;8;2017;84601,56
50;8;2017;122637,98
51;8;2017;50557,89
52;8;2017;179577,38
53;8;2017;171656,49
54;8;2017;496872,79
55;8;2017;145705,58
56;8;2017;267219,21
57;8;2017;158677,03
58;8;2017;353605,94
59;8;2017;368775,03
60;8;2017;296262,40
61;8;2017;63177,88
62;8;2017;164740,22
63;8;2017;101459,53
64;8;2017;461473,15
65;8;2017;91016,75
66;8;2017;146925,13
67;8;2017;58048,32
70;8;2017;33042,47
71;8;2017;232904,83
72;8;2017;363180,26
73;8;2017;175731,54
74;8;2017;229776,80
75;8;2017;283445,05
76;8;2017;78366,57
77;8;2017;148600,48
78;8;2017;129175,82
79;8;2017;74718,06
81;8;2017;69263,99
82;8;2017;153344,33
88;8;2017;97674,23
89;8;2017;127201,99
90;8;2017;179845,46
91;8;2017;74400,18
92;8;2017;9003,75
93;8;2017;265783,94
94;8;2017;28284,04
95;8;2017;35846,62
96;8;2017;51976,00
97;8;2017;18162,84
98;8;2017;13605,84
99;8;2017;30770,49
100;8;2017;32685,69
101;8;2017;24335,37
104;8;2017;21160,41
105;8;2017;254290,58
106;8;2017;44599,97
107;8;2017;43016,35
108;8;2017;100100,55
109;8;2017;17804,05
110;8;2017;176447,00
111;8;2017;15224,39
112;8;2017;18304,15
118;8;2017;127020,59
119;8;2017;58400,09
120;8;2017;21299,72
121;8;2017;42091,32
122;8;2017;22510,37
123;8;2017;244675,65
124;8;2017;85362,23
125;8;2017;100125,61
126;8;2017;216504,86
127;8;2017;32330,91
128;8;2017;141427,19
129;8;2017;26995,21
130;8;2017;39188,95
132;8;2017;29368,41
134;8;2017;311358,60
135;8;2017;22743,88
136;8;2017;52719,63
137;8;2017;26609,36
138;8;2017;7232,86
139;8;2017;18288,11
140;8;2017;25613,18
141;8;2017;37771,85
142;8;2017;15157,24
143;8;2017;107185,09
144;8;2017;36147,28
145;8;2017;35251,32
146;8;2017;180007,12
147;8;2017;41281,54
148;8;2017;27301,88
151;8;2017;185788,49
152;8;2017;11193,55
153;8;2017;19740,30
154;8;2017;26742,65
155;8;2017;9113,99
156;8;2017;10194,36
157;8;2017;10374,75
158;8;2017;26624,40
159;8;2017;57173,40
165;8;2017;42508,23
166;8;2017;195046,80
167;8;2017;41545,12
168;8;2017;18027,54
1;9;2017;1694,97
4;9;2017;32677,38
5;9;2017;39112,48
6;9;2017;83662,87
7;9;2017;42405,48
9;9;2017;141427,23
10;9;2017;106967,99
11;9;2017;71863,23
12;9;2017;95040,40
13;9;2017;71977,67
14;9;2017;91996,66
15;9;2017;81842,39
16;9;2017;181488,94
17;9;2017;83207,00
18;9;2017;70166,85
19;9;2017;144384,60
20;9;2017;169984,57
21;9;2017;275872,89
22;9;2017;176792,05
23;9;2017;74725,53
24;9;2017;109874,02
25;9;2017;134641,49
26;9;2017;132127,70
27;9;2017;196839,00
28;9;2017;110840,80
29;9;2017;185209,69
30;9;2017;132243,90
31;9;2017;164041,21
32;9;2017;382383,94
33;9;2017;251790,69
34;9;2017;443508,50
35;9;2017;561680,39
36;9;2017;323236,35
37;9;2017;220258,57
38;9;2017;216324,33
39;9;2017;182766,51
40;9;2017;115614,14
41;9;2017;137319,22
42;9;2017;133915,15
43;9;2017;182478,47
44;9;2017;122902,94
45;9;2017;71642,53
48;9;2017;84787,11
50;9;2017;122906,96
51;9;2017;50668,78
52;9;2017;179971,25
53;9;2017;172032,99
54;9;2017;497962,58
55;9;2017;146025,15
56;9;2017;267805,30
57;9;2017;159025,05
58;9;2017;354381,50
59;9;2017;369583,86
60;9;2017;296912,19
61;9;2017;63316,45
62;9;2017;165101,54
63;9;2017;101682,06
64;9;2017;462485,30
65;9;2017;91216,38
66;9;2017;147247,38
67;9;2017;58175,64
70;9;2017;33114,94
71;9;2017;233415,66
72;9;2017;363976,82
73;9;2017;176116,97
74;9;2017;230280,77
75;9;2017;284066,73
76;9;2017;78538,46
77;9;2017;148926,41
78;9;2017;129459,14
79;9;2017;74881,94
81;9;2017;69415,90
82;9;2017;153680,66
88;9;2017;97888,46
89;9;2017;127480,98
90;9;2017;180239,91
91;9;2017;74563,36
92;9;2017;9023,50
93;9;2017;266366,89
94;9;2017;28346,07
95;9;2017;35925,24
96;9;2017;52090,00
97;9;2017;18202,67
98;9;2017;13635,68
99;9;2017;30837,98
100;9;2017;32757,38
101;9;2017;24388,75
104;9;2017;21206,82
105;9;2017;254848,32
106;9;2017;44697,80
107;9;2017;43110,70
108;9;2017;100320,10
109;9;2017;17843,10
110;9;2017;176834,00
111;9;2017;15257,78
112;9;2017;18344,29
118;9;2017;127299,19
119;9;2017;58528,18
120;9;2017;21346,43
121;9;2017;42183,64
122;9;2017;22559,74
123;9;2017;245212,30
124;9;2017;85549,45
125;9;2017;100345,21
126;9;2017;216979,72
127;9;2017;32401,82
128;9;2017;141737,39
129;9;2017;27054,42
130;9;2017;39274,91
132;9;2017;29432,83
134;9;2017;312041,50
135;9;2017;22793,77
136;9;2017;52835,26
137;9;2017;26667,72
138;9;2017;7248,73
139;9;2017;18328,22
140;9;2017;25669,35
141;9;2017;37854,69
142;9;2017;15190,49
143;9;2017;107420,18
144;9;2017;36226,56
145;9;2017;35328,63
146;9;2017;180401,93
147;9;2017;41372,09
148;9;2017;27361,76
151;9;2017;186195,98
152;9;2017;11218,10
153;9;2017;19783,59
154;9;2017;26801,31
155;9;2017;9133,98
156;9;2017;10216,72
157;9;2017;10397,51
158;9;2017;26682,79
159;9;2017;57298,80
165;9;2017;42601,47
166;9;2017;195474,59
167;9;2017;41636,24
168;9;2017;18067,08
1;10;2017;1698,68
4;10;2017;32748,90
5;10;2017;39198,08
6;10;2017;83845,97
7;10;2017;42498,28
9;10;2017;141736,75
10;10;2017;107202,09
11;10;2017;72020,50
12;10;2017;95248,40
13;10;2017;72135,19
14;10;2017;92197,99
15;10;2017;82021,50
16;10;2017;181886,13
17;10;2017;83389,10
18;10;2017;70320,41
19;10;2017;144700,59
20;10;2017;170356,58
21;10;2017;276476,64
22;10;2017;177178,96
23;10;2017;74889,07
24;10;2017;110114,48
25;10;2017;134936,15
26;10;2017;132416,86
27;10;2017;197269,78
28;10;2017;111083,38
29;10;2017;185615,03
30;10;2017;132533,31
31;10;2017;164400,21
32;10;2017;383220,79
33;10;2017;252341,73
34;10;2017;444479,12
35;10;2017;562909,63
36;10;2017;323943,75
37;10;2017;220740,61
38;10;2017;216797,76
39;10;2017;183166,50
40;10;2017;115867,16
41;10;2017;137619,74
42;10;2017;134208,22
43;10;2017;182877,82
44;10;2017;123171,92
45;10;2017;71799,32
48;10;2017;84972,67
50;10;2017;123175,95
51;10;2017;50779,67
52;10;2017;180365,12
53;10;2017;172409,48
54;10;2017;499052,38
55;10;2017;146344,73
56;10;2017;268391,39
57;10;2017;159373,08
58;10;2017;355157,06
59;10;2017;370392,70
60;10;2017;297561,98
61;10;2017;63455,02
62;10;2017;165462,87
63;10;2017;101904,59
64;10;2017;463497,45
65;10;2017;91416,01
66;10;2017;147569,63
67;10;2017;58302,95
70;10;2017;33187,42
71;10;2017;233926,49
72;10;2017;364773,39
73;10;2017;176502,40
74;10;2017;230784,74
75;10;2017;284688,41
76;10;2017;78710,34
77;10;2017;149252,34
78;10;2017;129742,47
79;10;2017;75045,82
81;10;2017;69567,82
82;10;2017;154016,99
88;10;2017;98102,69
89;10;2017;127759,98
90;10;2017;180634,37
91;10;2017;74726,55
92;10;2017;9043,24
93;10;2017;266949,83
94;10;2017;28408,11
95;10;2017;36003,87
96;10;2017;52204,00
97;10;2017;18242,51
98;10;2017;13665,53
99;10;2017;30905,47
100;10;2017;32829,07
101;10;2017;24442,12
104;10;2017;21253,23
105;10;2017;255406,06
106;10;2017;44795,62
107;10;2017;43205,04
108;10;2017;100539,65
109;10;2017;17882,15
110;10;2017;177221,01
111;10;2017;15291,18
112;10;2017;18384,44
118;10;2017;127577,78
119;10;2017;58656,27
120;10;2017;21393,15
121;10;2017;42275,96
122;10;2017;22609,12
123;10;2017;245748,94
124;10;2017;85736,68
125;10;2017;100564,82
126;10;2017;217454,58
127;10;2017;32472,73
128;10;2017;142047,58
129;10;2017;27113,63
130;10;2017;39360,86
132;10;2017;29497,24
134;10;2017;312724,40
135;10;2017;22843,65
136;10;2017;52950,89
137;10;2017;26726,09
138;10;2017;7264,59
139;10;2017;18368,33
140;10;2017;25725,53
141;10;2017;37937,54
142;10;2017;15223,73
143;10;2017;107655,27
144;10;2017;36305,85
145;10;2017;35405,95
146;10;2017;180796,74
147;10;2017;41462,63
148;10;2017;27421,64
151;10;2017;186603,47
152;10;2017;11242,65
153;10;2017;19826,89
154;10;2017;26859,96
155;10;2017;9153,97
156;10;2017;10239,08
157;10;2017;10420,26
158;10;2017;26741,19
159;10;2017;57424,20
165;10;2017;42694,70
166;10;2017;195902,39
167;10;2017;41727,36
168;10;2017;18106,62
1;11;2017;1702,39
4;11;2017;32820,41
5;11;2017;39283,67
6;11;2017;84029,06
7;11;2017;42591,09
9;11;2017;142046,26
10;11;2017;107436,19
11;11;2017;72177,77
12;11;2017;95456,39
13;11;2017;72292,71
14;11;2017;92399,33
15;11;2017;82200,61
16;11;2017;182283,32
17;11;2017;83571,19
18;11;2017;70473,97
19;11;2017;145016,57
20;11;2017;170728,59
21;11;2017;277080,39
22;11;2017;177565,87
23;11;2017;75052,61
24;11;2017;110354,94
25;11;2017;135230,81
26;11;2017;132706,03
27;11;2017;197700,56
28;11;2017;111325,95
29;11;2017;186020,36
30;11;2017;132822,73
31;11;2017;164759,22
32;11;2017;384057,63
33;11;2017;252892,78
34;11;2017;445449,74
35;11;2017;564138,86
36;11;2017;324651,15
37;11;2017;221222,64
38;11;2017;217271,19
39;11;2017;183566,48
40;11;2017;116120,18
41;11;2017;137920,26
42;11;2017;134501,29
43;11;2017;183277,17
44;11;2017;123440,89
45;11;2017;71956,11
48;11;2017;85158,23
50;11;2017;123444,93
51;11;2017;50890,55
52;11;2017;180758,99
53;11;2017;172785,98
54;11;2017;500142,17
55;11;2017;146664,31
56;11;2017;268977,48
57;11;2017;159721,11
58;11;2017;355932,63
59;11;2017;371201,53
60;11;2017;298211,78
61;11;2017;63593,58
62;11;2017;165824,19
63;11;2017;102127,13
64;11;2017;464509,60
65;11;2017;91615,63
66;11;2017;147891,88
67;11;2017;58430,27
70;11;2017;33259,89
71;11;2017;234437,32
72;11;2017;365569,95
73;11;2017;176887,83
74;11;2017;231288,71
75;11;2017;285310,09
76;11;2017;78882,22
77;11;2017;149578,26
78;11;2017;130025,79
79;11;2017;75209,70
81;11;2017;69719,74
82;11;2017;154353,32
88;11;2017;98316,92
89;11;2017;128038,97
90;11;2017;181028,82
91;11;2017;74889,73
92;11;2017;9062,99
93;11;2017;267532,78
94;11;2017;28470,14
95;11;2017;36082,49
96;11;2017;52318,00
97;11;2017;18282,35
98;11;2017;13695,37
99;11;2017;30972,96
100;11;2017;32900,76
101;11;2017;24495,50
104;11;2017;21299,64
105;11;2017;255963,79
106;11;2017;44893,44
107;11;2017;43299,39
108;11;2017;100759,20
109;11;2017;17921,20
110;11;2017;177608,01
111;11;2017;15324,57
112;11;2017;18424,59
118;11;2017;127856,38
119;11;2017;58784,36
120;11;2017;21439,87
121;11;2017;42368,28
122;11;2017;22658,49
123;11;2017;246285,59
124;11;2017;85923,90
125;11;2017;100784,42
126;11;2017;217929,44
127;11;2017;32543,65
128;11;2017;142357,77
129;11;2017;27172,83
130;11;2017;39446,81
132;11;2017;29561,66
134;11;2017;313407,31
135;11;2017;22893,54
136;11;2017;53066,52
137;11;2017;26784,45
138;11;2017;7280,46
139;11;2017;18408,45
140;11;2017;25781,71
141;11;2017;38020,38
142;11;2017;15256,98
143;11;2017;107890,36
144;11;2017;36385,13
145;11;2017;35483,27
146;11;2017;181191,55
147;11;2017;41553,17
148;11;2017;27481,53
151;11;2017;187010,96
152;11;2017;11267,20
153;11;2017;19870,19
154;11;2017;26918,62
155;11;2017;9173,96
156;11;2017;10261,44
157;11;2017;10443,02
158;11;2017;26799,58
159;11;2017;57549,59
165;11;2017;42787,93
166;11;2017;196330,19
167;11;2017;41818,48
168;11;2017;18146,16
1;12;2017;1706,10
4;12;2017;32891,93
5;12;2017;39369,27
6;12;2017;84212,16
7;12;2017;42683,89
9;12;2017;142355,78
10;12;2017;107670,29
11;12;2017;72335,04
12;12;2017;95664,39
13;12;2017;72450,24
14;12;2017;92600,66
15;12;2017;82379,72
16;12;2017;182680,51
17;12;2017;83753,29
18;12;2017;70627,53
19;12;2017;145332,56
20;12;2017;171100,60
21;12;2017;277684,14
22;12;2017;177952,78
23;12;2017;75216,14
24;12;2017;110595,40
25;12;2017;135525,48
26;12;2017;132995,19
27;12;2017;198131,34
28;12;2017;111568,53
29;12;2017;186425,69
30;12;2017;133112,15
31;12;2017;165118,22
32;12;2017;384894,48
33;12;2017;253443,82
34;12;2017;446420,36
35;12;2017;565368,10
36;12;2017;325358,56
37;12;2017;221704,68
38;12;2017;217744,61
39;12;2017;183966,47
40;12;2017;116373,20
41;12;2017;138220,79
42;12;2017;134794,37
43;12;2017;183676,53
44;12;2017;123709,86
45;12;2017;72112,90
48;12;2017;85343,78
50;12;2017;123713,91
51;12;2017;51001,44
52;12;2017;181152,85
53;12;2017;173162,47
54;12;2017;501231,96
55;12;2017;146983,88
56;12;2017;269563,58
57;12;2017;160069,13
58;12;2017;356708,19
59;12;2017;372010,37
60;12;2017;298861,57
61;12;2017;63732,15
62;12;2017;166185,52
63;12;2017;102349,66
64;12;2017;465521,75
65;12;2017;91815,26
66;12;2017;148214,13
67;12;2017;58557,59
70;12;2017;33332,36
71;12;2017;234948,15
72;12;2017;366366,51
73;12;2017;177273,27
74;12;2017;231792,68
75;12;2017;285931,77
76;12;2017;79054,10
77;12;2017;149904,19
78;12;2017;130309,11
79;12;2017;75373,58
81;12;2017;69871,65
82;12;2017;154689,65
88;12;2017;98531,15
89;12;2017;128317,96
90;12;2017;181423,28
91;12;2017;75052,91
92;12;2017;9082,74
93;12;2017;268115,72
94;12;2017;28532,18
95;12;2017;36161,11
96;12;2017;52432,00
97;12;2017;18322,18
98;12;2017;13725,21
99;12;2017;31040,44
100;12;2017;32972,45
101;12;2017;24548,87
104;12;2017;21346,06
105;12;2017;256521,53
106;12;2017;44991,26
107;12;2017;43393,74
108;12;2017;100978,75
109;12;2017;17960,25
110;12;2017;177995,01
111;12;2017;15357,96
112;12;2017;18464,73
118;12;2017;128134,97
119;12;2017;58912,45
120;12;2017;21486,58
121;12;2017;42460,59
122;12;2017;22707,86
123;12;2017;246822,24
124;12;2017;86111,13
125;12;2017;101004,03
126;12;2017;218404,30
127;12;2017;32614,56
128;12;2017;142667,96
129;12;2017;27232,04
130;12;2017;39532,77
132;12;2017;29626,07
134;12;2017;314090,21
135;12;2017;22943,42
136;12;2017;53182,15
137;12;2017;26842,81
138;12;2017;7296,32
139;12;2017;18448,56
140;12;2017;25837,89
141;12;2017;38103,23
142;12;2017;15290,22
143;12;2017;108125,45
144;12;2017;36464,41
145;12;2017;35560,58
146;12;2017;181586,36
147;12;2017;41643,71
148;12;2017;27541,41
151;12;2017;187418,45
152;12;2017;11291,75
153;12;2017;19913,48
154;12;2017;26977,27
155;12;2017;9193,95
156;12;2017;10283,80
157;12;2017;10465,77
158;12;2017;26857,98
159;12;2017;57674,99
165;12;2017;42881,17
166;12;2017;196757,98
167;12;2017;41909,61
168;12;2017;18185,70
1;1;2018;1709,81
4;1;2018;32963,44
5;1;2018;39454,87
6;1;2018;84395,26
7;1;2018;42776,70
9;1;2018;142665,29
10;1;2018;107904,39
11;1;2018;72492,32
12;1;2018;95872,39
13;1;2018;72607,76
14;1;2018;92802,00
15;1;2018;82558,84
16;1;2018;183077,70
17;1;2018;83935,39
18;1;2018;70781,09
19;1;2018;145648,55
20;1;2018;171472,61
21;1;2018;278287,88
22;1;2018;178339,69
23;1;2018;75379,68
24;1;2018;110835,86
25;1;2018;135820,14
26;1;2018;133284,35
27;1;2018;198562,13
28;1;2018;111811,10
29;1;2018;186831,02
30;1;2018;133401,56
31;1;2018;165477,23
32;1;2018;385731,33
33;1;2018;253994,87
34;1;2018;447390,98
35;1;2018;566597,34
36;1;2018;326065,96
37;1;2018;222186,72
38;1;2018;218218,04
39;1;2018;184366,45
40;1;2018;116626,22
41;1;2018;138521,31
42;1;2018;135087,44
43;1;2018;184075,88
44;1;2018;123978,84
45;1;2018;72269,69
48;1;2018;85529,34
50;1;2018;123982,89
51;1;2018;51112,33
52;1;2018;181546,72
53;1;2018;173538,97
54;1;2018;502321,75
55;1;2018;147303,46
56;1;2018;270149,67
57;1;2018;160417,16
58;1;2018;357483,76
59;1;2018;372819,20
60;1;2018;299511,36
61;1;2018;63870,72
62;1;2018;166546,84
63;1;2018;102572,19
64;1;2018;466533,90
65;1;2018;92014,89
66;1;2018;148536,38
67;1;2018;58684,91
70;1;2018;33404,83
71;1;2018;235458,98
72;1;2018;367163,08
73;1;2018;177658,70
74;1;2018;232296,65
75;1;2018;286553,45
76;1;2018;79225,98
77;1;2018;150230,11
78;1;2018;130592,43
79;1;2018;75537,46
81;1;2018;70023,57
82;1;2018;155025,98
88;1;2018;98745,37
89;1;2018;128596,95
90;1;2018;181817,73
91;1;2018;75216,09
92;1;2018;9102,49
93;1;2018;268698,67
94;1;2018;28594,21
95;1;2018;36239,73
96;1;2018;52545,99
97;1;2018;18362,02
98;1;2018;13755,05
99;1;2018;31107,93
100;1;2018;33044,14
101;1;2018;24602,25
104;1;2018;21392,47
105;1;2018;257079,26
106;1;2018;45089,08
107;1;2018;43488,09
108;1;2018;101198,30
109;1;2018;17999,30
110;1;2018;178382,01
111;1;2018;15391,35
112;1;2018;18504,88
118;1;2018;128413,57
119;1;2018;59040,53
120;1;2018;21533,30
121;1;2018;42552,91
122;1;2018;22757,23
123;1;2018;247358,89
124;1;2018;86298,35
125;1;2018;101223,63
126;1;2018;218879,16
127;1;2018;32685,47
128;1;2018;142978,16
129;1;2018;27291,25
130;1;2018;39618,72
132;1;2018;29690,48
134;1;2018;314773,11
135;1;2018;22993,31
136;1;2018;53297,78
137;1;2018;26901,17
138;1;2018;7312,18
139;1;2018;18488,67
140;1;2018;25894,06
141;1;2018;38186,07
142;1;2018;15323,47
143;1;2018;108360,54
144;1;2018;36543,69
145;1;2018;35637,90
146;1;2018;181981,17
147;1;2018;41734,26
148;1;2018;27601,29
151;1;2018;187825,94
152;1;2018;11316,31
153;1;2018;19956,78
154;1;2018;27035,93
155;1;2018;9213,94
156;1;2018;10306,16
157;1;2018;10488,53
158;1;2018;26916,37
159;1;2018;57800,39
165;1;2018;42974,40
166;1;2018;197185,78
167;1;2018;42000,73
168;1;2018;18225,24
1;2;2018;1713,52
4;2;2018;33034,96
5;2;2018;39540,47
6;2;2018;84578,35
7;2;2018;42869,50
9;2;2018;142974,80
10;2;2018;108138,49
11;2;2018;72649,59
12;2;2018;96080,38
13;2;2018;72765,28
14;2;2018;93003,33
15;2;2018;82737,95
16;2;2018;183474,89
17;2;2018;84117,49
18;2;2018;70934,66
19;2;2018;145964,53
20;2;2018;171844,63
21;2;2018;278891,63
22;2;2018;178726,60
23;2;2018;75543,22
24;2;2018;111076,32
25;2;2018;136114,80
26;2;2018;133573,51
27;2;2018;198992,91
28;2;2018;112053,68
29;2;2018;187236,35
30;2;2018;133690,98
31;2;2018;165836,23
32;2;2018;386568,18
33;2;2018;254545,91
34;2;2018;448361,60
35;2;2018;567826,58
36;2;2018;326773,36
37;2;2018;222668,75
38;2;2018;218691,46
39;2;2018;184766,44
40;2;2018;116879,24
41;2;2018;138821,83
42;2;2018;135380,51
43;2;2018;184475,24
44;2;2018;124247,81
45;2;2018;72426,48
48;2;2018;85714,90
50;2;2018;124251,88
51;2;2018;51223,22
52;2;2018;181940,59
53;2;2018;173915,46
54;2;2018;503411,55
55;2;2018;147623,03
56;2;2018;270735,76
57;2;2018;160765,19
58;2;2018;358259,32
59;2;2018;373628,04
60;2;2018;300161,16
61;2;2018;64009,29
62;2;2018;166908,17
63;2;2018;102794,72
64;2;2018;467546,05
65;2;2018;92214,52
66;2;2018;148858,63
67;2;2018;58812,22
70;2;2018;33477,30
71;2;2018;235969,82
72;2;2018;367959,64
73;2;2018;178044,13
74;2;2018;232800,62
75;2;2018;287175,13
76;2;2018;79397,86
77;2;2018;150556,04
78;2;2018;130875,75
79;2;2018;75701,33
81;2;2018;70175,49
82;2;2018;155362,31
88;2;2018;98959,60
89;2;2018;128875,95
90;2;2018;182212,19
91;2;2018;75379,27
92;2;2018;9122,24
93;2;2018;269281,61
94;2;2018;28656,25
95;2;2018;36318,36
96;2;2018;52659,99
97;2;2018;18401,86
98;2;2018;13784,89
99;2;2018;31175,42
100;2;2018;33115,83
101;2;2018;24655,62
104;2;2018;21438,88
105;2;2018;257637,00
106;2;2018;45186,90
107;2;2018;43582,44
108;2;2018;101417,86
109;2;2018;18038,35
110;2;2018;178769,01
111;2;2018;15424,74
112;2;2018;18545,03
118;2;2018;128692,16
119;2;2018;59168,62
120;2;2018;21580,02
121;2;2018;42645,23
122;2;2018;22806,60
123;2;2018;247895,53
124;2;2018;86485,58
125;2;2018;101443,24
126;2;2018;219354,02
127;2;2018;32756,38
128;2;2018;143288,35
129;2;2018;27350,46
130;2;2018;39704,67
132;2;2018;29754,90
134;2;2018;315456,02
135;2;2018;23043,19
136;2;2018;53413,41
137;2;2018;26959,54
138;2;2018;7328,05
139;2;2018;18528,78
140;2;2018;25950,24
141;2;2018;38268,92
142;2;2018;15356,71
143;2;2018;108595,63
144;2;2018;36622,97
145;2;2018;35715,22
146;2;2018;182375,98
147;2;2018;41824,80
148;2;2018;27661,17
151;2;2018;188233,43
152;2;2018;11340,86
153;2;2018;20000,08
154;2;2018;27094,58
155;2;2018;9233,93
156;2;2018;10328,52
157;2;2018;10511,28
158;2;2018;26974,77
159;2;2018;57925,79
165;2;2018;43067,63
166;2;2018;197613,58
167;2;2018;42091,85
168;2;2018;18264,78
1;3;2018;1717,23
4;3;2018;33106,47
5;3;2018;39626,06
6;3;2018;84761,45
7;3;2018;42962,31
9;3;2018;143284,32
10;3;2018;108372,59
11;3;2018;72806,86
12;3;2018;96288,38
13;3;2018;72922,81
14;3;2018;93204,67
15;3;2018;82917,06
16;3;2018;183872,08
17;3;2018;84299,59
18;3;2018;71088,22
19;3;2018;146280,52
20;3;2018;172216,64
21;3;2018;279495,38
22;3;2018;179113,51
23;3;2018;75706,75
24;3;2018;111316,78
25;3;2018;136409,47
26;3;2018;133862,67
27;3;2018;199423,69
28;3;2018;112296,26
29;3;2018;187641,69
30;3;2018;133980,40
31;3;2018;166195,24
32;3;2018;387405,03
33;3;2018;255096,96
34;3;2018;449332,22
35;3;2018;569055,82
36;3;2018;327480,77
37;3;2018;223150,79
38;3;2018;219164,89
39;3;2018;185166,42
40;3;2018;117132,27
41;3;2018;139122,36
42;3;2018;135673,59
43;3;2018;184874,59
44;3;2018;124516,78
45;3;2018;72583,26
48;3;2018;85900,45
50;3;2018;124520,86
51;3;2018;51334,11
52;3;2018;182334,46
53;3;2018;174291,96
54;3;2018;504501,34
55;3;2018;147942,61
56;3;2018;271321,85
57;3;2018;161113,21
58;3;2018;359034,89
59;3;2018;374436,87
60;3;2018;300810,95
61;3;2018;64147,86
62;3;2018;167269,49
63;3;2018;103017,25
64;3;2018;468558,20
65;3;2018;92414,14
66;3;2018;149180,88
67;3;2018;58939,54
70;3;2018;33549,78
71;3;2018;236480,65
72;3;2018;368756,21
73;3;2018;178429,56
74;3;2018;233304,59
75;3;2018;287796,81
76;3;2018;79569,75
77;3;2018;150881,97
78;3;2018;131159,07
79;3;2018;75865,21
81;3;2018;70327,40
82;3;2018;155698,64
88;3;2018;99173,83
89;3;2018;129154,94
90;3;2018;182606,64
91;3;2018;75542,46
92;3;2018;9141,98
93;3;2018;269864,56
94;3;2018;28718,28
95;3;2018;36396,98
96;3;2018;52773,99
97;3;2018;18441,69
98;3;2018;13814,73
99;3;2018;31242,91
100;3;2018;33187,52
101;3;2018;24709,00
104;3;2018;21485,29
105;3;2018;258194,74
106;3;2018;45284,72
107;3;2018;43676,78
